heure,zone,catr,grav,lat,long
22,2,4,4,43.29224,5.37731
03,2,4,1,43.27956,5.41761
03,2,4,4,43.27956,5.41761
11,2,4,1,43.31773,5.37413
11,2,4,4,43.31773,5.37413
10,2,4,1,43.27844,5.39231
10,2,4,4,43.27844,5.39231
22,1,3,3,43.4421,5.03025
19,2,3,1,43.1982,5.6327
19,2,3,4,43.1982,5.6327
04,1,9,4,43.57912,5.44919
18,2,4,1,43.17473153,2.99270153
18,2,4,4,43.17473153,2.99270153
17,2,4,4,48.27965,4.06962
11,2,4,1,44.93944,4.86538
11,2,4,3,44.93944,4.86538
16,2,4,1,43.71743,7.2943
16,2,4,3,43.71743,7.2943
14,2,4,3,48.820999,2.320122
08,2,4,1,49.28701,1.02295
08,2,4,4,49.28701,1.02295
19,2,4,1,43.63948,6.90905
19,2,4,4,43.63948,6.90905
15,2,4,1,48.826264,2.378152
15,2,4,4,48.826264,2.378152
13,2,4,1,49.39149,1.06996
13,2,4,4,49.39149,1.06996
12,1,2,4,44.87019,6.60501
23,1,3,2,44.21585277,5.54326773
12,2,4,1,48.852925,2.38858
12,2,4,4,48.852925,2.38858
11,2,4,1,49.614352,2.128559
11,2,4,4,49.614352,2.128559
08,2,4,1,48.825623,2.300965
08,2,4,4,48.825623,2.300965
05,2,4,1,48.8748825,2.31985205
05,2,4,4,48.8748825,2.31985205
07,1,3,2,48.309681,6.060894
07,1,3,3,48.309681,6.060894
20,2,4,1,43.68119,4.093924
20,2,4,2,43.68119,4.093924
13,2,3,1,48.794045,2.402132
13,2,3,4,48.794045,2.402132
18,2,4,1,48.889128,2.396297
18,2,4,4,48.889128,2.396297
10,2,3,1,50.328505,3.483334
10,2,3,3,50.328505,3.483334
12,2,3,1,48.78649,2.32448
12,2,3,4,48.78649,2.32448
01,2,3,4,48.76413481,2.40593791
15,2,4,1,48.359906,5.891017
15,2,4,2,48.359906,5.891017
13,2,4,4,48.817392,2.366803
04,2,3,1,47.931429,6.492877
04,2,3,4,47.931429,6.492877
09,2,4,1,48.79094566,2.51565302
09,2,4,4,48.79094566,2.51565302
21,2,4,1,48.900223,2.382005
21,2,4,3,48.900223,2.382005
18,2,6,1,48.575501,-0.369978
18,2,6,4,48.575501,-0.369978
22,2,4,1,48.95757,2.37895
22,2,4,4,48.95757,2.37895
19,2,4,1,48.881158,2.315353
19,2,4,4,48.881158,2.315353
10,1,3,1,48.323447,5.959927
10,1,3,2,48.323447,5.959927
09,2,4,1,48.90394668,2.33918277
09,2,4,4,48.90394668,2.33918277
17,1,3,3,48.71238,1.092807
10,2,4,1,48.884487,2.293087
10,2,4,4,48.884487,2.293087
08,2,4,1,46.51678387,-1.78264976
08,2,4,3,46.51678387,-1.78264976
16,2,3,1,48.88469559,2.48312389
16,2,3,4,48.88469559,2.48312389
22,2,4,1,48.875718,2.288973
22,2,4,4,48.875718,2.288973
22,1,3,1,48.590976,-1.634935
22,1,3,3,48.590976,-1.634935
22,2,3,1,48.88264,2.52548
22,2,3,4,48.88264,2.52548
09,2,9,1,47.685365,-0.865292
09,2,9,4,47.685365,-0.865292
17,2,4,1,48.874451,2.29295
17,2,4,4,48.874451,2.29295
19,2,4,1,48.88369335,2.45517879
19,2,4,4,48.88369335,2.45517879
06,2,3,1,48.39244,2.392018
06,2,3,3,48.39244,2.392018
09,2,4,1,48.844518,2.266235
09,2,4,4,48.844518,2.266235
12,2,4,1,47.22192894,-1.57846493
12,2,4,4,47.22192894,-1.57846493
20,2,3,1,48.85756361,2.43328183
20,2,3,4,48.85756361,2.43328183
16,2,4,1,48.867218,2.283148
16,2,4,3,48.867218,2.283148
15,2,4,4,47.25019048,-1.53006018
19,2,4,1,48.96173,2.34302
19,2,4,4,48.96173,2.34302
09,2,4,1,48.819978,2.344251
09,2,4,4,48.819978,2.344251
14,2,4,1,48.89704,2.35979
14,2,4,4,48.89704,2.35979
13,2,4,1,48.845401,2.369715
13,2,4,3,48.845401,2.369715
23,2,3,4,48.80071331,2.28379816
14,1,4,1,45.65097263,4.924031
14,1,4,4,45.65097263,4.924031
08,2,4,1,48.83536,2.40657
08,2,4,4,48.83536,2.40657
15,2,3,1,48.8977728,2.31102705
15,2,3,4,48.8977728,2.31102705
16,1,2,1,47.19645918,-1.61416617
16,1,2,4,47.19645918,-1.61416617
11,2,4,1,47.20653594,-1.50654753
11,2,4,4,47.20653594,-1.50654753
17,2,3,1,48.77700837,2.23025769
17,2,3,3,48.77700837,2.23025769
02,2,4,1,48.851628,2.390482
02,2,4,4,48.851628,2.390482
10,2,4,1,47.16136331,-1.5549613
10,2,4,4,47.16136331,-1.5549613
09,2,3,1,48.83897405,2.24815339
09,2,3,4,48.83897405,2.24815339
16,2,4,1,48.881564,2.365828
16,2,4,4,48.881564,2.365828
00,2,4,1,48.87964,2.368103
00,2,4,4,48.87964,2.368103
09,2,3,1,48.91680587,2.30621874
09,2,3,4,48.91680587,2.30621874
15,2,4,1,48.874049,2.34243
15,2,4,4,48.874049,2.34243
17,2,4,4,48.867591,2.301239
23,2,3,1,48.73465955,2.28538692
23,2,3,4,48.73465955,2.28538692
12,2,4,1,48.859412,2.336391
12,2,4,4,48.859412,2.336391
17,2,3,4,49.08787967,2.55616925
09,2,4,4,48.865345,2.327302
19,2,4,1,46.430595,5.726058
19,2,4,4,46.430595,5.726058
08,2,4,4,48.866346,2.327302
16,2,3,1,49.440101,2.737248
16,2,3,4,49.440101,2.737248
14,2,3,1,48.794258,2.385139
14,2,3,4,48.794258,2.385139
14,2,4,1,48.8056,2.44513
14,2,4,4,48.8056,2.44513
19,2,3,1,48.788681,2.324532
19,2,3,4,48.788681,2.324532
15,2,4,1,48.632561,-2.986473
15,2,4,4,48.632561,-2.986473
13,2,4,1,48.97956,2.54106
13,2,4,4,48.97956,2.54106
00,1,1,2,43.17839822,2.48927204
17,2,4,1,48.91392,2.41033
17,2,4,4,48.91392,2.41033
17,2,4,1,48.834,2.554
17,2,4,4,48.834,2.554
19,2,3,1,48.8777506,2.45941543
19,2,3,4,48.8777506,2.45941543
20,1,7,1,43.671434,1.456617
20,1,7,3,43.671434,1.456617
08,1,3,2,47.371026,3.214086
08,1,3,4,47.371026,3.214086
18,2,3,4,48.87447952,2.55194619
15,2,4,3,48.93623,2.45602
15,2,4,4,48.93623,2.45602
08,1,3,1,50.40988357,1.65591154
08,1,3,4,50.40988357,1.65591154
17,2,4,3,44.097974,4.68091
18,2,3,1,48.92504,2.46444
18,2,3,4,48.92504,2.46444
14,2,3,1,48.91491,2.40315
14,2,3,4,48.91491,2.40315
10,2,3,1,48.891873,1.680847
10,2,3,4,48.891873,1.680847
08,2,3,1,48.88528916,2.25092384
08,2,3,4,48.88528916,2.25092384
13,1,3,1,49.92241,3.083618
13,1,3,4,49.92241,3.083618
15,2,3,1,48.89568713,2.21586943
15,2,3,4,48.89568713,2.21586943
14,2,3,1,44.686624,-0.365856
14,2,3,3,44.686624,-0.365856
01,2,3,4,48.81968897,2.31286409
20,2,3,1,48.83317436,2.2418915
20,2,3,4,48.83317436,2.2418915
17,2,3,1,48.91116336,2.29855925
17,2,3,4,48.91116336,2.29855925
11,2,3,1,46.957435,4.299442
11,2,3,4,46.957435,4.299442
11,1,3,3,45.2874565,3.36361651
11,1,3,4,45.2874565,3.36361651
13,1,4,3,48.725421,-0.177884
13,1,4,4,48.725421,-0.177884
17,2,3,1,47.90504,7.220935
17,2,3,4,47.90504,7.220935
15,1,3,2,47.138884,-0.5691
15,1,3,3,47.138884,-0.5691
10,1,2,1,48.06922822,-4.04781781
10,1,2,3,48.06922822,-4.04781781
10,1,2,4,48.06922822,-4.04781781
09,2,4,1,43.42337,3.311713
09,2,4,4,43.42337,3.311713
14,2,4,1,43.13339,6.365536
14,2,4,3,43.13339,6.365536
20,1,3,4,46.727707,4.96232
17,2,4,1,47.857505,-4.224104
17,2,4,3,47.857505,-4.224104
06,2,4,1,42.743762,2.915588
06,2,4,3,42.743762,2.915588
02,1,3,1,43.445753,6.200151
02,1,3,3,43.445753,6.200151
15,1,3,3,46.73164,-1.28665
15,1,3,4,46.73164,-1.28665
12,1,3,3,49.058612,6.936455
22,1,3,1,49.12392284,2.38462113
22,1,3,4,49.12392284,2.38462113
11,1,2,1,44.82421112,4.86087084
11,1,2,3,44.82421112,4.86087084
08,1,4,3,48.771859,3.411869
15,2,4,3,47.512983,-3.126764
17,1,3,1,47.902487,0.697932
17,1,3,3,47.902487,0.697932
17,1,3,1,48.615947,3.293447
17,1,3,3,48.615947,3.293447
13,2,3,2,42.011618,9.324646
15,1,3,1,49.203902,-0.018389
15,1,3,4,49.203902,-0.018389
07,2,3,1,43.195591,-0.274068
07,2,3,4,43.195591,-0.274068
18,2,4,1,45.72664921,5.89140138
18,2,4,3,45.72664921,5.89140138
10,2,3,1,43.701614,-0.929723
10,2,3,3,43.701614,-0.929723
05,1,2,1,44.03595,6.108887
05,1,2,2,44.03595,6.108887
12,1,3,1,46.705587,-1.062691
12,1,3,4,46.705587,-1.062691
08,1,3,1,44.0251,4.197571
08,1,3,3,44.0251,4.197571
13,2,4,1,45.764593,4.75811
13,2,4,4,45.764593,4.75811
21,2,2,3,-17.555812,-149.603492
21,2,2,4,-17.555812,-149.603492
16,1,1,1,43.723607,7.228307
16,1,1,4,43.723607,7.228307
10,1,3,1,43.592164,5.254211
10,1,3,4,43.592164,5.254211
14,1,2,1,16.238494,-61.592105
14,1,2,3,16.238494,-61.592105
15,2,3,1,16.262501,-61.644652
15,2,3,4,16.262501,-61.644652
15,2,2,2,16.149632,-61.773296
17,2,3,3,48.273761,2.293509
19,2,3,3,49.1036505,1.96251072
22,1,4,1,44.238558,4.694338
22,1,4,3,44.238558,4.694338
22,1,4,4,44.238558,4.694338
23,1,3,2,47.182982,6.70121
23,1,3,3,47.182982,6.70121
23,1,3,4,47.182982,6.70121
16,1,4,1,43.73021,5.367698
16,1,4,4,43.73021,5.367698
14,1,3,2,43.9072,5.023863
14,1,3,4,43.9072,5.023863
11,1,3,1,48.60922531,-4.53049868
11,1,3,4,48.60922531,-4.53049868
16,2,4,1,49.208375,6.695486
16,2,4,4,49.208375,6.695486
19,1,3,3,49.160126,-0.765367
23,1,4,3,49.405659,1.794966
23,1,4,4,49.405659,1.794966
17,2,4,1,43.902171,1.894965
17,2,4,4,43.902171,1.894965
14,2,3,4,44.640292,-0.973481
15,1,3,2,45.920423,0.743852
15,1,3,3,45.920423,0.743852
15,1,3,4,45.920423,0.743852
07,1,7,1,47.292788,-1.422815
07,1,7,4,47.292788,-1.422815
14,2,2,3,44.093447,6.009468
14,2,2,4,44.093447,6.009468
23,2,4,1,49.307466,1.613204
23,2,4,3,49.307466,1.613204
00,1,2,1,49.087801,2.732763
00,1,2,4,49.087801,2.732763
19,1,3,1,45.233823,-0.245529
19,1,3,3,45.233823,-0.245529
19,1,3,4,45.233823,-0.245529
17,1,3,1,45.576787,1.481717
17,1,3,2,45.576787,1.481717
17,1,1,4,43.31899096,5.42240764
00,2,3,3,44.840946,0.366066
07,2,3,1,14.652262,-61.032217
07,2,3,3,14.652262,-61.032217
13,1,1,1,43.35196,5.36649
13,1,1,4,43.35196,5.36649
23,1,2,3,42.44069,9.201319
18,1,4,3,43.606818,6.712518
03,1,2,4,44.81954,-0.51984
11,1,3,1,43.26883595,5.72542727
11,1,3,3,43.26883595,5.72542727
18,1,2,1,48.74473,2.19155
18,1,2,4,48.74473,2.19155
00,1,3,3,43.484376,4.708114
01,1,1,4,48.93770079,2.29361057
04,1,3,1,43.88609895,4.91631746
04,1,3,3,43.88609895,4.91631746
04,1,3,4,43.88609895,4.91631746
14,1,1,1,48.90058,2.00531
14,1,1,4,48.90058,2.00531
06,1,2,3,47.696527,6.466972
06,1,2,4,47.696527,6.466972
08,2,3,3,47.243515,4.972324
00,1,1,1,49.7067006,4.90008152
00,1,1,3,49.7067006,4.90008152
09,1,2,1,48.78596965,2.22285882
09,1,2,4,48.78596965,2.22285882
04,1,3,4,49.53224627,5.36108789
18,1,1,4,48.93302862,2.37638683
00,1,4,1,47.260523,-1.499167
00,1,4,4,47.260523,-1.499167
17,1,1,1,48.91936344,2.35754643
17,1,1,4,48.91936344,2.35754643
11,2,4,1,45.039226,-0.558704
11,2,4,3,45.039226,-0.558704
11,1,1,1,48.93857444,2.41556063
11,1,1,3,48.93857444,2.41556063
10,1,3,1,49.284502,-0.331532
10,1,3,3,49.284502,-0.331532
12,1,3,4,50.259937,3.397415
09,2,3,4,48.915974,2.405292
09,2,1,1,43.33005,5.39559
09,2,1,4,43.33005,5.39559
08,2,3,1,48.912558,2.40169
08,2,3,4,48.912558,2.40169
15,1,1,1,43.36643455,5.36080529
15,1,1,4,43.36643455,5.36080529
18,2,4,1,48.914703,2.382673
18,2,4,4,48.914703,2.382673
14,2,3,1,48.90853,2.38721
14,2,3,4,48.90853,2.38721
12,1,7,1,45.78244,4.89252
12,1,7,4,45.78244,4.89252
18,1,7,1,48.63491,7.72491
18,1,7,4,48.63491,7.72491
18,2,3,1,48.917442,2.379452
18,2,3,4,48.917442,2.379452
22,1,2,1,44.8686,-0.5026
22,1,2,4,44.8686,-0.5026
17,2,3,1,48.90882639,2.37781318
17,2,3,4,48.90882639,2.37781318
17,1,1,1,44.907286,-0.491119
17,1,1,4,44.907286,-0.491119
18,2,3,1,48.908,2.37866
18,2,3,4,48.908,2.37866
19,1,1,1,48.67746,2.33815
19,1,1,4,48.67746,2.33815
16,2,4,1,48.907547,2.379135
16,2,4,4,48.907547,2.379135
11,1,1,1,48.711,2.2975
11,1,1,4,48.711,2.2975
11,2,4,1,48.91821,2.40198
11,2,4,4,48.91821,2.40198
02,1,1,1,48.89604606,2.19506712
02,1,1,3,48.89604606,2.19506712
09,2,3,1,48.90382,2.39213
09,2,3,2,48.90382,2.39213
12,1,1,1,48.856834,2.055198
12,1,1,4,48.856834,2.055198
07,1,1,4,49.04357,2.07574
14,2,3,1,48.91177,2.400836
14,2,3,4,48.91177,2.400836
14,1,1,1,48.89806947,2.46934982
14,1,1,4,48.89806947,2.46934982
13,2,3,1,48.92205827,2.37346414
13,2,3,4,48.92205827,2.37346414
17,2,3,1,48.90924,2.386603
17,2,3,4,48.90924,2.386603
17,1,1,1,48.92309613,2.38217175
17,1,1,4,48.92309613,2.38217175
21,2,3,1,48.91548,2.404906
21,2,3,4,48.91548,2.404906
22,1,1,1,48.88936381,2.47384038
22,1,1,4,48.88936381,2.47384038
20,2,3,1,48.906022,2.389695
20,2,3,4,48.906022,2.389695
15,1,1,1,48.95491941,2.45727922
15,1,1,4,48.95491941,2.45727922
11,1,1,1,48.76022821,2.38292839
11,1,1,4,48.76022821,2.38292839
07,2,4,1,48.913796,2.382935
07,2,4,4,48.913796,2.382935
15,2,4,1,48.911685,2.380752
15,2,4,4,48.911685,2.380752
08,2,4,1,43.25850866,5.39425023
08,2,4,2,43.25850866,5.39425023
08,1,4,4,-20.9105,55.50187
07,2,4,1,48.917237,2.38665
07,2,4,4,48.917237,2.38665
21,2,4,4,-22.27446,166.43917
18,2,3,1,4.936,-52.31362
18,2,3,4,4.936,-52.31362
17,1,3,1,45.16376,-12.78954
17,1,3,3,45.16376,-12.78954
13,2,3,1,4.93803657,-52.30636221
13,2,3,4,4.93803657,-52.30636221
15,2,4,1,-21.34365,55.47388
15,2,4,4,-21.34365,55.47388
07,2,3,1,4.91369,-52.32081
07,2,3,4,4.91369,-52.32081
08,1,2,4,-21.31932,55.48942
13,2,4,1,45.7701075,4.8616788
13,2,4,4,45.7701075,4.8616788
11,2,4,1,-20.93251,55.29487
11,2,4,4,-20.93251,55.29487
03,1,4,4,14.63,-60.99106
16,2,4,1,14.61183,-61.07135
16,2,4,4,14.61183,-61.07135
17,2,3,1,4.92773,-52.29168
17,2,3,4,4.92773,-52.29168
11,2,4,1,45.74802,4.84395
11,2,4,2,45.74802,4.84395
15,1,2,1,42.65056,9.4407
15,1,2,4,42.65056,9.4407
12,1,3,1,16.25693,-61.52086
12,1,3,3,16.25693,-61.52086
11,2,4,1,45.76355,4.85205
11,2,4,4,45.76355,4.85205
02,1,4,4,16.27818,-61.4816
18,2,4,1,45.73964,4.8595
18,2,4,4,45.73964,4.8595
15,2,2,4,41.933876,8.753507
16,2,4,1,49.00677,2.35124
16,2,4,3,49.00677,2.35124
12,2,3,1,41.92917,8.72771
12,2,3,4,41.92917,8.72771
18,2,4,1,48.87220934,2.42632627
18,2,4,4,48.87220934,2.42632627
10,2,4,1,49.02511,2.22147
10,2,4,4,49.02511,2.22147
19,2,3,1,48.58083,2.24162
19,2,3,3,48.58083,2.24162
23,2,3,3,49.01647898,2.46902793
23,2,3,4,49.01647898,2.46902793
17,2,3,1,48.87081,2.41733
17,2,3,4,48.87081,2.41733
11,2,4,1,48.63687,2.33267
11,2,4,4,48.63687,2.33267
20,2,3,1,49.0236271,2.29591473
20,2,3,4,49.0236271,2.29591473
08,2,4,1,48.90234,2.56082
08,2,4,4,48.90234,2.56082
17,2,3,3,48.906843,2.512263
15,2,6,1,48.68,2.43
15,2,6,4,48.68,2.43
18,2,4,1,48.91683,2.48393
18,2,4,4,48.91683,2.48393
13,2,3,1,48.69631,2.18441
13,2,3,3,48.69631,2.18441
17,2,3,1,48.66176,2.34807
17,2,3,4,48.66176,2.34807
14,2,4,1,48.84338,2.21659
14,2,4,4,48.84338,2.21659
19,2,3,1,48.7,2.41
19,2,3,3,48.7,2.41
08,2,3,1,48.64872,2.37652
08,2,3,4,48.64872,2.37652
09,1,2,1,48.88582927,2.25677061
09,1,2,4,48.88582927,2.25677061
19,2,6,1,48.68502,2.40658
19,2,6,4,48.68502,2.40658
13,2,3,1,48.818359,2.30881324
13,2,3,4,48.818359,2.30881324
18,2,4,1,48.6172,2.46513
18,2,4,4,48.6172,2.46513
19,2,4,1,45.85227486,1.24957681
19,2,4,4,45.85227486,1.24957681
07,2,4,2,48.89513848,2.28765213
14,2,4,1,48.43776,2.16487
14,2,4,4,48.43776,2.16487
16,2,4,1,49.88597,2.2662
16,2,4,4,49.88597,2.2662
15,2,4,1,45.83502,1.2606
15,2,4,4,45.83502,1.2606
19,2,3,3,48.82796918,2.27373326
09,2,4,1,48.92618412,2.28512701
09,2,4,4,48.92618412,2.28512701
18,2,3,3,49.013285,1.925556
18,2,3,4,49.013285,1.925556
13,2,4,1,43.12464405,5.95698763
13,2,4,4,43.12464405,5.95698763
23,2,3,1,48.90369806,2.30323613
23,2,3,4,48.90369806,2.30323613
17,2,4,1,48.98629,1.91505
17,2,4,4,48.98629,1.91505
06,2,3,1,43.10779,5.87746
06,2,3,3,43.10779,5.87746
17,2,4,1,48.90473604,2.30036545
17,2,4,4,48.90473604,2.30036545
07,2,4,1,48.76555,2.05906
07,2,4,3,48.76555,2.05906
17,1,3,1,43.61558,2.19282
17,1,3,4,43.61558,2.19282
06,2,3,1,48.75139683,2.3044458
06,2,3,4,48.75139683,2.3044458
05,2,4,1,48.76856,1.96448
05,2,4,3,48.76856,1.96448
13,2,4,1,43.92887,2.14283
13,2,4,3,43.92887,2.14283
18,2,4,1,49.88885,2.2968
18,2,4,2,49.88885,2.2968
21,2,4,1,48.92324,2.02709
21,2,4,3,48.92324,2.02709
19,1,3,3,47.06551692,0.50462879
19,1,3,4,47.06551692,0.50462879
17,2,4,1,48.85043,2.63163
17,2,4,4,48.85043,2.63163
13,1,1,1,46.485437,4.892929
13,1,1,4,46.485437,4.892929
11,2,3,1,48.90658,2.04736
11,2,3,4,48.90658,2.04736
09,2,2,1,47.61765,6.153886
09,2,2,3,47.61765,6.153886
19,2,4,1,46.581331,0.481733
19,2,4,3,46.581331,0.481733
16,2,4,1,48.57092,7.75086
16,2,4,4,48.57092,7.75086
15,2,3,1,49.00291,1.90652
15,2,3,4,49.00291,1.90652
11,2,3,1,48.971008,-1.06054
11,2,3,3,48.971008,-1.06054
16,2,4,1,42.701,2.88953
16,2,4,3,42.701,2.88953
00,1,3,2,48.79014,2.71446
00,1,3,4,48.79014,2.71446
18,1,3,2,45.09988074,1.47799588
09,2,4,1,43.30197,-0.35896
09,2,4,4,43.30197,-0.35896
14,2,3,1,48.688187,2.603745
14,2,3,4,48.688187,2.603745
08,2,4,1,48.54662,2.66322
08,2,4,3,48.54662,2.66322
00,1,2,2,47.747202,-2.56843
19,2,3,1,43.50449,-1.4672
19,2,3,4,43.50449,-1.4672
19,2,4,1,49.44573,1.07932
19,2,4,4,49.44573,1.07932
12,2,4,3,49.50014345,0.16394466
11,2,4,1,43.46327,-1.52
11,2,4,4,43.46327,-1.52
14,2,4,4,48.00281,0.17055
15,1,3,1,49.568225,1.163449
15,1,3,3,49.568225,1.163449
15,1,3,4,49.568225,1.163449
17,2,3,1,45.89051841,3.11711311
17,2,3,4,45.89051841,3.11711311
12,2,4,2,46.68027,4.36908
09,1,3,4,45.88453857,3.07999746
11,2,4,1,45.77641,4.91519
11,2,4,3,45.77641,4.91519
16,2,7,1,45.75268,3.13216
16,2,7,4,45.75268,3.13216
11,2,4,3,43.090011,0.043929
23,2,7,4,45.74386,4.93731
16,2,7,1,45.79323122,3.11766565
16,2,7,4,45.79323122,3.11766565
19,2,4,1,45.6969,4.94462
19,2,4,4,45.6969,4.94462
11,1,3,1,43.107061,-0.185909
11,1,3,2,43.107061,-0.185909
00,1,3,1,47.76543799,7.34615386
00,1,3,3,47.76543799,7.34615386
10,2,4,1,50.49683859,2.94851181
10,2,4,3,50.49683859,2.94851181
01,1,3,3,45.7166371,3.37562598
19,2,4,1,48.61522,7.75274
19,2,4,4,48.61522,7.75274
18,1,3,3,44.286595,2.45788
18,1,3,4,44.286595,2.45788
16,2,3,1,50.21434,3.8477
16,2,3,4,50.21434,3.8477
17,2,4,1,48.597,7.703
17,2,4,4,48.597,7.703
20,1,3,3,44.31317807,0.25253638
13,2,7,1,50.617991,3.050062
13,2,7,4,50.617991,3.050062
07,1,4,1,46.946388,5.70758
07,1,4,2,46.946388,5.70758
11,2,4,1,48.80187,7.79145
11,2,4,4,48.80187,7.79145
08,2,7,1,50.66157,3.09542
08,2,7,4,50.66157,3.09542
10,2,4,1,42.69413,2.87225
10,2,4,4,42.69413,2.87225
15,2,4,1,48.69076673,6.18250787
15,2,4,4,48.69076673,6.18250787
16,1,3,1,48.061952,-1.556416
16,1,3,4,48.061952,-1.556416
09,2,4,1,48.66461,6.2174
09,2,4,4,48.66461,6.2174
15,1,2,1,47.88490155,-3.73622215
15,1,2,3,47.88490155,-3.73622215
19,1,4,1,43.31708,-0.42965
19,1,4,3,43.31708,-0.42965
08,2,4,1,49.24625,4.04449
08,2,4,4,49.24625,4.04449
16,1,4,1,43.32567,-0.40706
16,1,4,4,43.32567,-0.40706
11,1,3,1,49.228034,0.211996
11,1,3,3,49.228034,0.211996
11,2,4,1,43.30835,-0.33772
11,2,4,4,43.30835,-0.33772
16,2,4,1,49.239845,4.013671
16,2,4,4,49.239845,4.013671
14,1,3,1,49.331597,-1.073844
14,1,3,4,49.331597,-1.073844
14,1,4,1,43.50132,-1.4821
14,1,4,4,43.50132,-1.4821
12,2,4,1,49.63089,-1.62201
12,2,4,4,49.63089,-1.62201
14,1,3,1,44.452814,4.41542
14,1,3,3,44.452814,4.41542
11,1,4,4,43.52788,-1.4712
08,2,4,1,47.245252,-0.095192
08,2,4,4,47.245252,-0.095192
22,1,3,4,46.25127,2.243453
08,1,3,1,45.88177688,3.09597194
08,1,3,4,45.88177688,3.09597194
17,1,3,2,48.509298,4.940028
12,2,4,1,44.18593,0.62493
12,2,4,4,44.18593,0.62493
15,2,4,1,49.42188,2.82144
15,2,4,3,49.42188,2.82144
10,1,3,3,44.79223276,0.40883303
10,1,3,4,44.79223276,0.40883303
15,2,4,4,47.9259,1.89061
08,2,4,1,50.71878,3.15748
08,2,4,4,50.71878,3.15748
13,2,4,1,47.23184,-1.51734
13,2,4,4,47.23184,-1.51734
07,2,7,1,50.69127,3.18968
07,2,7,4,50.69127,3.18968
21,1,2,1,4.89393,-52.354553
21,1,2,3,4.89393,-52.354553
21,1,2,4,4.89393,-52.354553
18,2,4,1,45.18784,5.7216
18,2,4,4,45.18784,5.7216
19,1,3,1,50.344668,3.256916
19,1,3,4,50.344668,3.256916
21,2,4,1,45.520489,4.278115
21,2,4,4,45.520489,4.278115
11,2,4,1,45.59684587,5.27416775
11,2,4,4,45.59684587,5.27416775
08,2,4,1,47.76221,-3.35075
08,2,4,4,47.76221,-3.35075
19,1,2,3,-16.486409,-151.756988
10,1,3,3,47.818846,2.129567
08,2,4,1,47.3735,0.68445
08,2,4,4,47.3735,0.68445
13,2,4,4,48.7070889,6.18949234
17,1,3,4,48.963626,2.767149
17,2,4,1,48.11057,5.13898
17,2,4,3,48.11057,5.13898
18,2,4,1,48.35278,-1.19216
18,2,4,3,48.35278,-1.19216
15,1,3,1,49.15350666,1.77687474
15,1,3,4,49.15350666,1.77687474
17,2,4,3,48.35428,-1.20447
15,2,4,1,49.24458,4.01249
15,2,4,4,49.24458,4.01249
18,1,3,2,49.004893,1.485913
19,2,4,1,43.648648,3.864677
19,2,4,4,43.648648,3.864677
11,2,4,1,49.246575,4.03189
11,2,4,4,49.246575,4.03189
15,2,3,1,41.611367,9.286677
15,2,3,3,41.611367,9.286677
18,2,4,1,44.78036,-0.57207
18,2,4,4,44.78036,-0.57207
18,1,3,4,43.429239,3.435988
08,2,4,1,44.89931,-0.52885
08,2,4,4,44.89931,-0.52885
17,2,4,1,47.48255,-0.54953
17,2,4,4,47.48255,-0.54953
17,2,7,1,43.679481,4.004307
17,2,7,4,43.679481,4.004307
17,2,4,1,43.62654562,1.43290848
17,2,4,4,43.62654562,1.43290848
17,2,4,1,47.47362,-0.54236
17,2,4,2,47.47362,-0.54236
18,2,4,1,47.994625,-4.131272
18,2,4,4,47.994625,-4.131272
14,1,3,1,44.4918,1.40618
14,1,3,4,44.4918,1.40618
18,1,3,1,43.368628,5.973634
18,1,3,4,43.368628,5.973634
08,2,4,1,48.375351,-4.52823
08,2,4,4,48.375351,-4.52823
00,2,4,1,47.22846,-1.63519
00,2,4,4,47.22846,-1.63519
07,1,3,3,43.692884,5.388599
07,1,3,4,43.692884,5.388599
14,2,4,3,48.39404,-4.52878
19,2,4,1,45.04954,3.89658
19,2,4,4,45.04954,3.89658
19,2,3,3,43.451131,5.469003
19,2,3,4,43.451131,5.469003
07,2,4,1,49.08819,1.48968
07,2,4,4,49.08819,1.48968
08,1,2,4,45.02768,3.90327
01,1,3,1,49.205612,5.994608
01,1,3,4,49.205612,5.994608
18,2,3,4,46.76813,-1.962588
16,2,4,1,49.01553,1.18744
16,2,4,4,49.01553,1.18744
18,1,2,1,48.11213,-1.58486
18,1,2,4,48.11213,-1.58486
20,2,4,4,49.314665,2.322409
16,2,4,1,49.01922,1.15598
16,2,4,4,49.01922,1.15598
17,2,4,4,48.11504,-1.69925
10,1,1,1,43.39330763,5.29952667
10,1,1,3,43.39330763,5.29952667
09,2,3,1,48.49354,-2.76148
09,2,3,4,48.49354,-2.76148
16,2,2,1,48.10533,-1.73429
16,2,2,3,48.10533,-1.73429
00,1,1,3,43.12535,5.9066
09,1,1,4,44.781369,-0.581327
15,1,2,4,48.12968262,-1.71067536
17,2,4,1,48.73042119,-3.46910834
17,2,4,3,48.73042119,-3.46910834
12,1,2,1,44.86884,-0.50454
12,1,2,4,44.86884,-0.50454
12,2,4,1,48.106,-1.72359
12,2,4,4,48.106,-1.72359
09,2,4,1,45.16743,1.55049
09,2,4,4,45.16743,1.55049
02,1,4,2,43.32092,3.29226
07,2,4,1,45.15297,1.53532
07,2,4,4,45.15297,1.53532
22,1,1,1,50.9355107,1.86643744
22,1,1,3,50.9355107,1.86643744
20,2,4,1,44.81063,-0.57389
20,2,4,4,44.81063,-0.57389
